Venue ID,Event Venue,Event City,Event Address,Event Lon,Event Lat
16849332,Google Pittsburgh,Pittsburgh, 6425 Penn Avenue 5th Floor,-79.916855,40.457188
16873602,Carnegie Science Center,Pittsburgh, 1 Allegheny Avenue,-80.018097,40.445675
16905892,Butcher and The Rye,Pittsburgh, 212 6th Street,-80.002068,40.442333
16974432,DoubleTree by Hilton Hotel Pittsburgh - Green Tree,Pittsburgh, 500 Mansfield Avenue,-80.055344,40.419453
17012432,Carnegie Library of Pittsburgh - Downtown & Business Branch,Pittsburgh, 612 Smithfield Street,-79.99752,40.44175
17049542,Quantum Counseling Services,Cranberry Twp, One Landmark North Suite 205A 20399 Route 19 Brandt Drive,-80.105698,40.692699
17069652,Allegheny Wine Mixer Inc,Pittsburgh, 5326 Butler Street,-79.951508,40.482456
17082412,Great Hall College of Fine Arts Building ,Pittsburgh, Carnegie Mellon University,-79.942551,40.442493
17111332,Woody's Dog Wash & Boutique,Pittsburgh, 5843 Brownsville Road,-79.986343,40.327496
17139572,The Urban Tap,Pittsburgh, 1209 East Carson Street,-79.985947,40.428951
17154352,Carnegie Library Squirrel Hill Room B,Pittsburgh, 5801 Forbes Avenue,-79.922546,40.438122
17160552,Panera Bread,Mount Lebanon, 1500 Washington Road,-80.050377,40.35762
17223972,Carnegie Library of Pittsburgh - Downtown & Business Branch,Pittsburgh, 612 Smithfield Street,-79.997398,40.441811
17227562,Wigle Whiskey,Pittsburgh, 2401 Smallman Street,-79.981277,40.4543
17260322,Steel Cactus Restaurant and Cantina,Pittsburgh, 5505 Walnut Street,-79.933571,40.451298
17263282,The Center for Women,Pittsburgh, 1620 Murray Ave.,-79.92337,40.43909
17316662,Carnegie Science Center,Pittsburgh, 1 Allegheny Avenue,-80.017593,40.446014
17358422,Repair The World Workshop,Pittsburgh, 6022 Broad Street,0,0
17392472,Pittsburgh Shambhala Meditation Center,Pittsburgh, 733 North Highland Avenue,-79.92157,40.468861
17499502,Cavo,Pittsburgh, 1916 Smallman St,-79.985107,40.451435
17499532,Cavo,Pittsburgh, 1916 Smallman St,-79.985107,40.451435
17499542,Cavo,Pittsburgh, 1916 Smallman St,-79.985107,40.451435
17500742,Eat\'n Park,Pittsburgh, 100 Park Manor Dr,-80.162628,40.448467
17576652,Calvary United Methodist Church,Pittsburgh, 971 Beech Ave,-80.01844,40.45256
17593882,Blue Line Grille,Pittsburgh, 1014 5th Ave,-79.990585,40.438812
17606382,Mt Lebanon Public Library,Pittsburgh, 16 Castle Shannon Blvd,-80.045219,40.377373
17775652,Jergel\'s Rhythm Grille,Warrendale, 103 Slade Ln,-80.082573,40.6548
17778672,Panera Bread,Pittsburgh, 1900 Greentree Road,-80.066353,40.395706
17808052,Noodlehead,Pittsburgh, 242 S Highland Ave,-79.925156,40.457733
17841722,Carnegie Library - Squirrel Hill Room A,Pittsburgh, 5801 Forbes Avenue,-79.922653,40.438213
17956022,Byham Theater,Pittsburgh, 101 6th St,-80.002548,40.443848
18043902,Kings Family Restaurant,Canonsburg, 580 McClelland Rd,-80.150963,40.256481
18064542,Rivers Casino,Pittsburgh, 777 Casino Dr,-80.020859,40.447392
18067952,En Garde Fencing Club ,Pittsburgh, 352 Butler Street Etna PA 15223,0,0
18095142,East End Brewing Company,Pittsburgh, 147 Julius St,-79.911499,40.458885
18164272,Laser Storm,Pittsburgh, 7715 Mcknight Rd,-80.017685,40.546852
18206022,Winchester Thurston School,Pittsburgh, 555 Morewood Ave,-79.943138,40.451195
18212122,Carnegie Coffee Company,Carnegie, 132 E Main St,-80.085976,40.407932
18225742,Panera Bread,Pittsburgh, 3401 Blvd Of The Allies,-79.958076,40.436008
18270062,61B Cafe,Pittsburgh, 1108 S Braddock Ave,-79.893822,40.432533
18288442,4217 Posvar Hall,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
18340672,Phoenix 18,Bridgeville, 1025 Washington Pike ,-80.106682,40.366787
18344942,Skybar Pittsburgh,Pittsburgh, 1601 East Carson Street Sky Level,-79.982552,40.428871
18440092,Andrew Carnegie Free Library & Music Hall,Carnegie, 300 Beechwood Avenue,-80.085823,40.406994
18444232,Olives and Peppers,Bakerstown, 6052 William Flynn Hwy,-79.933891,40.660416
18508412,Lower Lounge William Pitt Union,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
18517682,Pittsburgh Juice Company,Pittsburgh, 3418 Penn Avenue,-79.966438,40.462868
18585502,Sri Yantra Yoga Studio,Houston, 10 N. Cherry Ave Floor 2 Suite 200,0,0
18616592,Hack Pittsburgh,Pittsburgh, 1936 Fifth Ave,-79.978737,40.438244
18630612,Carnegie Library of Pittsburgh - Main,Pittsburgh, 4400 Forbes ,-79.948845,40.443424
18632532,Youtopia dance studio,Pittsburgh, 1918 Murray Avenue,-79.922905,40.435703
18634442,Club Cafe,Pittsburgh, 56 S 12th St,-79.986404,40.428963
18684512,BNY Mellon,Pittsburgh, 525 William Penn Pl - 11th Floor,-79.997711,40.440193
18691112,Alumi Concert Hall,Pittsburgh, CMU,-79.941872,40.44112
18710302,Room 602 Cathedral of Learning,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
18710832,SouthSide Riverfront Park Entrance,Pittsburgh, 6 S 18th Street,-79.97449,40.43158
18711172,Starbucks at the Waterfront,West Homestead, 270 West Bridge Street,-79.918564,40.407581
18715002,LunaMetrics,Pittsburgh, 24 S. 18th Street,-79.980644,40.431194
18765232,Pittsburgh Bujinkan Dojo,Pittsburgh, 333 East Carson Street Suite 541B,-79.996834,40.430218
18838672,latitude 360,Pittsburgh, 200 Quinn Dr Pittsburgh PA 15275,-80.177849,40.446178
18844592,David L Lawrence Convention Center,Pittsburgh, 1000 Fort Duquesne Boulevard Pittsburgh Pennsylvania 15222,-79.994957,40.446579
18864182,Panera bread water works plaza,Pittsburgh, 942 freeport rd,-79.89257,40.48912
18908632,Legume,Pittsburgh, 214 N Craig Street,-79.950935,40.450214
18940752,Pittsburgh Dance Center,Pittsburgh, 4765 Liberty Avenue,-79.947533,40.461189
18959092,Gymsport,Bridgeville, 98 Vanadium Rd Bldg C,-80.095009,40.37487
18975172,Cranberry Sports Grille,Cranberry Twp, 1294 Freedom Rd,-80.110771,40.68462
19012202,AMC Loews Waterfront 22,Homestead, 300 W Waterfront Dr,-79.919579,40.406658
19023012,Future Tenant,Pittsburgh, 819 Penn Ave,-79.881561,40.44268
19036582,Chatham Village Clubhouse,Pittsburgh, 655 Pennridge Road,-80.017258,40.428551
19036712,Panera,Pittsburgh, 3401 Boulevard of the Allies,-79.958084,40.436432
19225842,Walnut Grill,Bridgeville, 1595 Washington Pike,-80.094536,40.382366
19365122,Performance Bicycle,Pittsburgh, 6401 Penn Ave,-79.917595,40.458889
19383442,Max's Allegheny Tavern,Pittsburgh, 537 Suismon St,-79.999733,40.455265
19450312,Steel Cactus,Pittsburgh, 5505 Walnut Street,-79.933632,40.451412
19507552,Uno Chicago Grill,Homestead, 205 E Waterfront Dr,-79.914215,40.410877
19515162,Grist House Brewery,Millvale, 10 Sherman Street,-79.972046,40.478786
19520582,School of Information Sciences University of Pittsburgh,Pittsburgh, 135 North Bellefield Avenue,-79.952347,40.447372
19523112,The Wooden Door Winery,New Kensington, 4087 Greenwood Rd,-79.677574,40.60037
19548532,Jacktown Ride and Hunt Club,Irwin, 11369 Center Hwy,-79.733032,40.3297
19584142,McGinnis Sisters Special Food Stores,Monroeville , 4311 Northern Pike,-79.752747,40.43412
19592112,Edgeworth Club,Sewickley, 511 East Dr,-80.18721,40.54636
19617192,TechShop Pittsburgh,Pittsburgh, 192 Bakery Sqaure Blvd,-79.915718,40.456963
19653902,The Tandem Connection LLC,Canonsburg, 5 Georgetown Rd,-80.152222,40.299229
19695892,The Trust Arts Education Center,Pittsburgh, 805 Liberty Ave,-79.998634,40.442822
19765222,Mexi Casa,Pittsburgh, 3001 W Liberty Ave,-80.036903,40.393036
19772992,Moon Run Fire Company,Pittsburgh, 5624 Steubenville Pike,-80.11705,40.45023
19821872,DoubleTree by Hilton Hotel and Suites Pittsburgh Downtown,Pittsburgh, 1 Bigelow Sq,-79.994057,40.44138
19855462,Planet Bounce,Canonsburg, 2560 Washington Road,-80.15757,40.254608
19873162,Regent Square Theater,Pittsburgh, 1035 S Braddock Ave,-79.894615,40.433617
19939642,AlphaLab Gear,Pittsburgh, 6024 Broad Street,-79.923996,40.46228
19946762,Patron Mexican Grill,Pittsburgh, 135 S Highland Ave,-79.924995,40.460056
19960802,Hitchhiker Brewing Company,Mount Lebanon, 190 Castle Shannon Boulevard,-80.040382,40.377621
20092502,Springdale United Presbyterian,Springdale, 859 Pittsburgh St,-79.778358,40.541355
20158732,East End Cooperative Ministry ,Pittsburgh, 6140 Station Street (Penn Circle North) East Liberty,-79.997467,40.438339
20190062,Green Tree Municipal Center Park,Pittsburgh, 10 West Manilla Avenue,-80.047058,40.418758
20293032,Gateway Clipper Fleet,Pittsburgh, 350 W Station Square Dr,-80.007401,40.434921
20348552,Tres Amigos Mexican,Natrona Heights, 18 Highlands Mall,-79.709923,40.646149
20388202,West End Library,Pittsburgh, 47 Wabash St,-80.034416,40.439255
20434812,Monroeville Convention Center,Monroeville 15146, 209 Mall Plaza Boulevard,-79.789192,40.433418
20510472,Steel Cactus,Pittsburgh, 5505 Walnut Street,-79.933632,40.451412
20537552,Marty\'s Market,Pittsburgh, 2301 Smallman St,-79.982162,40.45359
20661892,L.L.Bean Store at Ross Park Mall,Pittsburgh, 1000 Ross Park Mall Drive,-80.008774,40.544636
20715682,Alphabet City Tent,Pittsburgh, 320 Sampsonia Way,-80.011147,40.457176
20727282,Hartwood Acres,Pittsburgh, 200 Hartwood Acres 15238,-79.905777,40.565037
20771402,Jam on Walnut,Pittsburgh, Corner of Filbert St. and Walnut Street,-79.932976,40.451439
20780262,Wigle Barrelhouse and Whiskey Garden,Pittsburgh, 1055 Spring Garden Ave,-79.993423,40.459293
20785082,Ola's Herb Shop,Pittsburgh, 5824 Forbes Ave Ste 2,-79.921867,40.438061
20785402,City Theatre,Pittsburgh, 1300 Bingham St,-79.985237,40.429359
20791592,Google Pittsburgh,Pittsburgh, 6425 Penn Ave,-79.915756,40.45705
20804532,Buckhead Saloon (in Station Square),Pittsburgh, 225 West Station Square Drive,-80.005486,40.433949
20841982,46th and Butler ,Pittsburgh, 46th and Butler ,-79.958817,40.47279
20911842,James Street,Pittsburgh, 422 Foreland Street,-80.001274,40.454563
20945062,Il Tetto: A Rooftop Beer Garden,Pittsburgh, 942 Penn Ave 3rd Floor,-79.996498,40.444191
20983392,Eat N Park, Coraopolis, 9515 University Blvd,-80.221909,40.502056
21072182,Eat\'n Park,Pittsburgh, 245 East Waterfront Drive Homestead PA 15120,0,0
21102912,Alpha Lab Gear,Pittsburgh, 6024 Broad Street,-79.923996,40.46228
21116272,Arcade Comedy Theater,Pittsburgh, 811 Liberty Aveune 15222,0,0
21149832,TOKYO HIBACHI & SUSHI BUFFET,PIttsburgh, 4801 McKnight Road,-80.007729,40.524857
21312402,Mt. Lebanon Public Library,Mt Lebanon Township, 16 Castle Shannon Blvd,-80.045219,40.377373
21375322,Wigle Whiskey,Pittsburgh, 2401 Smallman St,-79.981316,40.454174
21497382,Swisshelm Park Community Center,Pittsburgh, 1050 Windermere Drive,-79.90132,40.424454
21508182,Rum Runners,Pittsburgh, 3385 Babcock Blvd,-80.021797,40.536888
21653462,Carnegie Library of Pittsburgh - Allegheny ,Pittsburgh, 1230 Federal Street,-80.006615,40.456394
21659022,Henry Heymann Theater,Pittsburgh, 4301 Forbes Ave ,-79.950516,40.444019
21675962,CEI Headquarters,Pittsburgh, 1000 Omega Drive Suite 1150,-80.123016,40.446457
21776612,Chatham University Sanger Hall,Pittsburgh, Woodland Road,-79.910728,40.52663
21806032,Panera Bread Waterworks,Pittsburgh, 942 Freeport Road,-79.887932,40.486732
21814002,Panera Bread - Bakery Square,Pittsburgh, 136 Bakery Square Blvd (aka 6425 Penn Ave),-79.915108,40.456543
21861202,Panera Bread #4344 136 Bakery Square,Pittsburgh, (aka 6425 Penn Ave),-79.997467,40.438339
22100192,Cost Center Outdoor IM Fields,Pittsburgh, Robinson Street Extension,-79.997467,40.438339
22138682,Burkett Recreation and Sports Complex,Mc Kees Rocks, 5559 Steubenville Pike,-80.128433,40.451164
22170312,Gaetano's Restaurant,Pittsburgh, 1617 Banksville Rd,-80.031731,40.409874
22252282,Eastminster Presbyterian Church,Pittsburgh, 250 N Highland Ave,-79.923729,40.463379
22255032,Kelly Strayhorn Theater,Pittsburgh, 5941 Penn Ave,-79.92524,40.461716
22264822,Hundred Acres Manor Haunted Attraction,Bethel Park, 1 Hundred Acres Dr,-80.006821,40.335602
22265532,King's Family Restaurant,Wexford, 105 VIP Drive Route 910 (near the Wexford exit off 79),-80.093445,40.616207
22331022,Eat and Park,Pittsburgh, 849 Freeport Road,-79.891792,40.487
22404122,Summa,Pittsburgh, 5933 Baum Blvd,-79.926735,40.460442
22446562,Sparkledragon\'s Magical Emporium,Pittsburgh, 2120 Broadway Ave,-80.033188,40.404533
22493332,North Park Roosevelt Grove ,Pittsburgh, Walters Road,-79.976982,40.498138
22627552,Shaler Area Middle School,Glenshaw, 1800 Mount Royal Blvd,-79.9636,40.526718
22656532,Perrytowne Draft House,Pittsburgh, 1002 Perry Hwy,-80.036278,40.539452
22675102,The Avenue Theater,Rochester, 158 Brighton AVE,-80.28228,40.700504
22685752,Soergel Orchards,Wexford, 2573 Brandt School Rd,-80.090485,40.613869
22802542,Future Tenant,Pittsburgh, 819 Penn Ave,-79.998665,40.443642
22819422,Heinz Chapel,Pittsburgh, 4200 Fifth Ave,-79.952599,40.444649
22843742,McDowell Hall Epiphany Church ,Pittsburgh, 164 Washington Place (next to Consol Energy),-79.991013,40.439198
22862182,TechShop Pittsburgh,Pittsburgh, 192 Bakery Square Blvd,-79.915764,40.456928
22919942,Old Town Buffet,Pittsburgh, 860 Saw Mill Run Blvd. ,-80.023438,40.427273
22944652,Dorothy 6 Blast Furnace Cafe,Homestead, 224 E Eighth Avenue,-79.909813,40.407272
22996552,The Maker Theater,Pittsburgh, 5950 Ellsworth Ave,-79.925491,40.458763
23028852,Cathedral of Learning (by the 1st floor Elevators),Pittsburgh, 4200 Fifth Avenue,-79.952599,40.444649
23047182,social,Pittsburgh, 6425 penn ave,-79.915756,40.45705
23066872,Cathederal of Learning,Pittsburgh, Fifth Ave Oakland,-79.997467,40.438339
23115352,Summa,Pittsburgh, 5933 Baum Blvd,-79.926735,40.460442
23117412,Jergel\'s Rhythm Grill,Warrendale, 285 Northgate Drive,-80.080658,40.654572
23132172,Skibo Small Gym,Pittsburgh, 5098 Tech Street,-79.941551,40.441628
23249832,Yoga Digs ,Pittsburgh, 1224 E Carson St. 3rd floor (use 13th st entrance),-79.986038,40.428734
23279162,Crazy Mocha Next to Adli on Baum Blvd,Pittsburgh, 5607 Baum Blvd. ,-79.935402,40.458191
23410252,Hollywood Lanes,Pittsburgh, 2961 W Liberty Ave,-80.035835,40.393921
23411532,my home,Pittsburgh, 246 Southvue Dr ,-79.981018,40.349514
23471156,Mt Lebanon Tennis Center,Pittsburgh, 900 Cedar Blvd,-80.057274,40.374264
23475652,Bricolage,Pittsburgh, 937 Liberty Ave,-79.996658,40.443264
23477364,JCC Katz Hall,Pittsburgh, 5738 Darlington Road 15217,-79.923973,40.43689
23477578,The Cloakroom,Pittsburgh, 5972 Baum Blvd,-79.92588,40.460598
23477826,Stay n' Play @ Beth El,Pittsburgh, 1900 Cochran Road,-80.063522,40.393116
23485143,Butcher and the Rye,Pittsburgh, 212 6th St,-79.936012,40.495636
23488720,Steel Cactus,Pittsburgh, 1831 E Carson St,-79.979332,40.428696
23491338,Sunnyhill Unitarian Universalist Church,Mt. Lebanon, 1240 Washington Rd. ,-80.048958,40.365093
23499698,Pittsburgh New Church,Pittsburgh, 299 Le Roi Rd,-79.903923,40.44762
23508579,Neville Manor Clubhouse,Carnegie, 1041 Kellington Drive,-80.10983,40.40844
23509903,Los Sabrosos Dance Co,Pittsburgh, 4909 Penn Ave. ,-79.944786,40.465469
23521795,Coach's Bottleshop & Grille,Pittsburgh, 3105 Banksville Rd,-80.043785,40.400249
23524084,Phipps Conservatory and Botanical Gardens,Pittsburgh, 1 Schenley Park,-79.952049,40.434238
23530350,Bravo's Cucina Italiana,Pittsburgh, 211 Summit Park Drive Pittsburgh PA 15275,0,0
23530353,Jacksons Restaurant,Coraopolis, 8402 University Blvd,-80.223083,40.508793
23536843,Carnegie Library of Pittsburgh - East Liberty,Pittsburgh, 130 S Whitfield St,-79.926414,40.460835
23536943,Twentieth Century Club,Pittsburgh, 4201 Bigelow Blvd,-79.956512,40.446194
23538792,Schwartz Living Market,Pittsburgh, 1317 East Carson Street,-79.984566,40.429134
23538896,Bellefield Hall,Pittsburgh, 315 S. Bellefield Ave,-79.95134,40.4454
23548667,The Lake at Bradys Run Park,Monaca, 526 Bradys Run Road Beaver Falls PA,0,0
23549156,Josh and Becky\'s House,Pittsburgh, 3266 Beechdale St,-79.967606,40.377327
23551230,Kickback Pinball Cafe,Pittsburgh, 4326 Butler St,-79.960182,40.470879
23558137,Crazy Mocha Coffee Company,Pittsburgh, 2809 E Carson St,-79.965431,40.426212
23558994,Tapped Brick Oven & Pour House,Greensburg, 6044 State Route 30,-79.576874,40.305054
23560271,Bridge Coworking,Pittsburgh, 4141 Brownsville Road Suite 5,-79.982224,40.365257
23562011,Bistro 9101,Pittsburgh, 9101 Perry Hwy,-80.036972,40.571873
23562219,Cool Springs Sports Complex,Pittsburgh, 1530 Hamilton Rd,-80.014275,40.352734
23570158,Latitude 360 ,Pittsburgh, 200 Quinn Dr,-80.178238,40.446812
23571645,shaler public library,Glenshaw, 1822 Mount Royal Boulevard,-79.964287,40.52829
23571659,St Paul's United Methodist Church,Allison Park, 1965 Ferguson Rd,-79.989403,40.563572
23572877,Biddles Escape,Pittsburgh, 401 Biddle Av,-79.892113,40.438137
23573374,Revv Oakland,Pittsburgh, 3710 Forbes Ave,-79.957092,40.441185
23580435,Carnegie Mellon University 4902 Forbes Avenue,Pittsburgh, Gates Hillman Center Rashid Auditorium (Room 4401),-79.997467,40.438339
23583596,4moms,Pittsburgh, 912 Fort Duquesne Blvd,-79.998177,40.444901
23583639,Andys Wine Bar,Pittsburgh, 510 Market St,-80.002007,40.441521
23583663,Rock Bottom,Homestead, 171 E Bridge St,-79.914841,40.409313
23583711,Irma Freeman Center for Imagination,Pittsburgh, 5006 Penn Ave ,-79.943771,40.465092
23583880,Sampson\'s Mills Presbyterian Church,White Oak, 1665 Lincoln Way,-79.815643,40.345718
23585477,Zeke's Coffee (new location),Pittsburgh, 6015 Penn Ave,-79.923988,40.461502
23585852,M*Modal,Pittsburgh, 1723 Murray Ave,-79.922913,40.437744
23586831,Playdate 4 kids,Pittsburgh, 2898 Banksville Road,-80.04072,40.40349
23587048,The Palace Theatre,Greensburg, 21 W Otterman St,-79.545319,40.303356
23587569,105 Mervis Hall Kartz Business School,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
23592287,Southpointe Fieldhouse,Canonsburg, 104 Cecil-Henderson Road,-80.160194,40.304428
23592893,Pittsburgh Supercomputing Center,Pittsburgh, 300 South Craig St,-79.94915,40.445522
23595691,La Dorita ,Pittsburgh, 2312 Main Street - REAR ENTRANCE,0,0
23596545,Avani Institute,Canonsburg, 3055 Washington Rd,-80.103767,40.292664
23603543,Sparkledragon\'s Magical Emporium,Pittsburgh, 2120 Broadway Ave,-80.033188,40.404533
23605057,Iceoplex at Southpointe,Canonsburg, 114 Southpointe Blvd,-80.160919,40.27462
23605356,Lot 17,Pittsburgh, 4617 Liberty Avenue,-79.950127,40.46257
23607152,Mt Lebanon Pub And Pizza,Mt Lebanon , 329 Castle Shannon Blvd ,-80.036758,40.376186
23608220,Repair the World,Pittsburgh, 6022 Broad St,-79.923538,40.462173
23611170,Porter Hall 100,Pittsburgh, 100 Frew Street,-79.941994,40.440399
23612354,Murrysville Community Library,Murrysville, 4130 Sardis Rd,-79.666946,40.455193
23614232,Spoonwood Brewing Company ,Bethel Park, 5981 Baptist Road,-80.01411,40.34528
23615040,All Star Sports Bar & Grill,Pittsburgh, 6302 Robinson Center Dr,-80.161018,40.45303
23622534,First Unitarian Church of Pittsburgh,Pittsburgh, 605 Morewood Ave,-79.94255,40.45064
23624929,Youtopia Studio,Squirrel Hill, 1918 Murray Ave,-79.922905,40.435703
23625436,Doubletree Cranberry (was 4 Points Sheraton N.),Mars, 901 Sheraton Dr,-80.09689,40.67315
23626200,Carnegie Science Center,Pittsburgh, 1 Allegheny Ave,-80.017372,40.446075
23626281,Boyce-Mayview Park (Ardolino\'s Pizza parking lot trailhead),Bridgeville, 1141 Boyce Road Pittsburgh PA 15241,0,0
23627993,The Livermore,Pittsburgh, 124 South Highland Avenue Shadyside,-79.925323,40.460354
23628004,Altar Bar,Pittsburgh, 1620 Penn Ave,-79.986801,40.449108
23628270,Spaghetti Warehouse,Pittsburgh, 2601 Smallman St,-79.979485,40.455452
23633677,Regional Learning Alliance at Cranberry Woods,Cranberry Twp, 850 Cranberry Woods Drive,-80.088402,40.673447
23639625,Thunderbird Cafe,Pittsburgh, 4023 Butler Street Lawrenceville,-79.961594,40.469284
23642275,Painting with a Twist,Pittsburgh, 250 Mount Lebanon Blvd. Pittsburgh PA 15234,0,0
23647886,Carmella's Plates & Pints,Pittsburgh, 1908 E Carson St,-79.978737,40.428658
23652067,Stinky's Bar and Grill,Pittsburgh, 4901 Hatfield St,-79.957649,40.477592
23652384,The Triplex,Pittsburgh, 7238 Fleury Way,-79.895767,40.4557
23653272,Market District Supermarket,Pittsburgh, 100 Settlers Ridge Center Dr,-80.151283,40.441742
23662715,Staghorn Home & Garden Cafe,Pittsburgh, 517 Greenfield Ave,-79.941826,40.425671
23668599,StartUpTown,Pittsburgh, 544 Miltenberger St.,-79.9814,40.437489
23670776,Enlightened Healing Energy,Pittsburgh, 466 Castle Shannon Boulevard,-80.033928,40.372467
23672637,Mt. Lebanon Municipal Building ,Pittsburgh, 710 Washington Road / Right next to Citizens Bank,0,0
23672650,The Cloak Room,Pittsburgh, 5972 Baum Blvd. ,-79.92588,40.460598
23676949,Unitarian Universalist Church of the North Hills,Pittsburgh, 2359 W Ingomar Rd,-80.079445,40.583988
23680042,Galleria,Pittsburgh, 1500 Washington Rd,-80.05043,40.356956
23682801,Market District Express,Mcmurray, 2840 Washington Rd,-80.09745,40.30378
23683436,Room A115 Crabtree Hall School of Public Health,Pittsburgh, The University of Pittsburgh,-79.953972,40.440609
23690449,Grist House Brewing,Pittsburgh, 10 E Sherman St,-79.972046,40.478786
23691216,Revv Oakland,Pittsburgh, 3710 Forbes Ave.,-79.957092,40.441185
23697905,Eat n Park,Pittsburgh, 5220 Library Rd Bethel Park PA 15102. 412 835 4011,0,0
23697967,Eat'n Park,Bethel Park, 5220 Library Rd,-80.023544,40.33268
23698306,Cinemark North Hills and XD McCandless Crossings RT 19,Pittsburgh, 851 Providence Blvd,-80.087639,40.37714
23698667,Homestead Labyrinth,Homestead, 880 waterfront Dr. ,-79.895859,40.409176
23699006,Craig's house,Pittsburgh, 1307 Roosevelt Road,-80.096405,40.54076
23702087,Swissvale Fire House ,Pittsburgh, 7400 Irvine Street Pittsburgh 15218,0,0
23703559,Tele-Tracking Technologies Inc,Pittsburgh, 336 4th Ave Fl 7,-80.00061,40.439117
23703940,Matteo's,Lawrenceville, 3615 Butler St,-79.96505,40.465736
23704137,Emiliano's,Gibsonia, 5375 William Flynn Hwy,-79.944771,40.619308
23704317,Lin's Garden,Gibsonia, 5560 William Flynn Hwy,-79.940247,40.633209
23714193,Laird Hall,Murrysville, 3202 North Hills Road,-79.694237,40.428642
23714571,Paris 66,Pittsburgh, 6018 Centre Ave,-79.924271,40.460163
23715707,Riverview Community Action Corporation,Oakmont, 501 Second Street,-79.84634,40.51794
23718177,Kaya,Pittsburgh, 2000 Smallman St,-79.984489,40.451656
23718869,Ballroom A University Club,Pittsburgh, 123 University Place,-79.956894,40.444096
23722927,South Side Works Cinemas LP,Pittsburgh, 425 Cinema Dr,-79.965073,40.427895
23725524,Big Dog Coffee,Pittsburgh, 2717 Sarah St,-79.966797,40.425774
23726186,Dobra Tea,Pittsburgh, 1937 Murray Ave,-79.922836,40.435524
23727242,Our Lady of the Angels Parish,Lawrenceville Pittsburgh, 225 37th Street,-79.963943,40.465851
23727288,Sparkledragon\'s Magical Emporium,Pittsburgh, 2120 Broadway Ave,-80.033188,40.404533
23727609,Courtney Medical Group,Mc Murray, 3075 Washington Rd Ste 207,-80.104385,40.292255
23732286,2315 Doherty Hall Carnegie Mellon University,Pittsburgh, 5000 Forbes Ave,-79.942047,40.444118
23732997,Bodytech at the Iceoplex,Canonsburg, 114 Southpointe BLVD,-80.160858,40.274612
23736080,Ground Round,Coraopolis, 5980 University Blvd,-80.21772,40.520031
23740790,Row House Cinema,Pittsburgh, 4115 Butler St,-79.960838,40.469887
23747047,West Newton Lyons Field,West Newton, 511 Pittsburgh St West Newton PA 15089,0,0
23747461,El Milagro,Pittsburgh, 1542 Beechview Ave,-80.024765,40.411114
23750491,Harbour Assisted Living of South Hills,Pittsburgh, 1320 Greentree Rd,-80.056671,40.4039
23752680,Carnegie Library of Pittsburgh - Main,Pittsburgh, 4400 Forbes Avenue,-79.948845,40.443424
23752694,Carnegie Library of Pittsburgh - Main,Pittsburgh, 4400 Forbes Avenue,-79.948845,40.443424
23765536,Biddle\'s Escape,Pittsburgh, 401 Biddle Ave (Regent Square) 15221,0,0
23767889,Latitude 360 Pittsburgh,Pittsburgh, 200 Quinn Drive,-80.178238,40.446812
23768174,Point State Park,Pittsburgh, Point State Park Pittsburgh PA 15222,0,0
23769367,Bartram House Bakery,Wexford, 2000 Village Run Drive,-80.05677,40.633598
23771602,Southside Works Cinema,Pittsburgh, 425 Cinema Dr,-79.965309,40.427784
23771661,My Home,Lower Burrell,1,0,0
23771672,Way Wellness Center,Fox Chapel, 1150 Freeport Road,-79.879341,40.487827
23771923,Journeys of Life,Pittsburgh, 810 Bellefonte St,-79.933762,40.450771
23776162,Sixth Presbyterian Church,Pittsburgh, 1688 Murray Ave,-79.922989,40.438274
23777050,Northwood Realty Services,Beaver, 1071 3rd St,-80.310791,40.692745
23781324,Fredo's Deli,Pittsburgh, 1451 Potomac Ave,-80.035248,40.396339
23784103,Giant Eagle Market District Wexford,Wexford, 155 Town Center Dr,-80.053833,40.623138
23786211,The Fitness Barre,Cranberry Twp., 132 Graham Park Dr. Ste. 100 Cranberry Twp. PA 16066,0,0
23787541,Biddle\'s Escape,Pittsburgh, 401 Biddle Avenue,-79.892113,40.438137
23791252,Sue's home/studio,Pittsburgh, 511 Bevington Road,-79.863716,40.423279
23791414,Nancy's East End Diner ,Pittsburgh, 616 South Avenue,-79.88649,40.44231
23794982,White Rabbit Cafe and Patisserie,Greensburg, 113 N Main St,-79.544754,40.303875
23797045,Hempfield Parks & Athletic Complex,Greensburg, 220 Forbes Trail Road,-79.557869,40.350212
23802318,Schenley Park - Camp David Lawrence Pavilion,Pittsburgh, 5410 Bartlett St,-79.932846,40.434605
23802821,NoWait,Pittsburgh, 122 Meyran Ave,-79.95848,40.440636
23805052,St. John's Lutheran Church of Highland,Pittsburgh, 311 Cumberland Rd,-80.033859,40.571995
23810132,Chick-Fil-A,Pittsburgh, 1620 Washington Rd,-80.05072,40.351707
23810448,Highland Park Tennis Courts,Pittsburgh, 6798 Stanton Ave,-79.910736,40.475098
23811729,Pittsburgh Technology Council,Pittsburgh, 2000 Technology Dr,-79.970299,40.434158
23813042,Lake Little Theatre,Canonsburg, 500 Lakeside Dr,-80.133003,40.269016
