Group ID,Event ID,Venue ID,Event Venue,Event City,Event Address,Event Lon,Event Lat,Group Category,Group Topics,Event Description,Event Title
4695962,224291577, No venue,,,,,,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,FREE Holistically Survive Menopause Webinar Are you dealing with Hot Flashes? Mood Swings? Cravings? Bloating? Weight Gain? Are you Pre-Menopausal? In the middle of the deep ocean of Menopause? or In the I thought this was over??? stage of Menopause. Then consider attending this FREE Webinar; dedicated to us women. Learn Holistically Body Mind and Spiritually; how to deal with the symptoms. We will be discussing Essential oils Herbs and Supplements Food Therapy Stress Reduction Techniques and Mind/Body connection movements as well as healing modalities like Reflexology . From the comfort of your home or office; you can dial in to watch listen and participate on this great topic. Access number will be emailed to all members who RSVP Yes. Or if you do not have access to a computer you will be able to dial in and listen. Presented by: Kelly Haywiser Women s Holistic Lifestyle Coach Licensed Massage Therapist specializing in Fertility Massage Cancer Massage plus certified Integrative Nutrition Health Coach.,"FREE ""Holistically"" Survive Menopause Webinar"
4695962,224539371,22446562,Sparkledragon\'s Magical Emporium,Pittsburgh, 2120 Broadway Ave,-80.033188,40.404533,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,"Hi there! This is Rebekah (http://rebekahgambleholisticpractitioner.com). One effort Sparkle and I are making for our communities this year is something we\'re calling ""Open Discussion."" This is a donation based event we\'re going to bring you once or twice a month. Basically I will be available in the shop during an hour to an hour and a half one evening a month in order to take questions and have an open discussion on a pre-chosen topic for that time period. Sparkle and I have both noticed discussions on when it\'s better to use herbs or essential oils going on around us so we decided that should be one of our topics this month. I will bring a bunch of dried herbs supplements essences and the like and she and I will both bring oils to this event. I am a qualified herbalist and holistic practitioner and Sparkle just so happens to have gone to school at Aroma Apothecary a school for aromatherapy. So you\'ve got two good and qualified people on your hands and lots of fun stuff to play with this month. Which herbs do what? What\'s the difference between an infusion and a decoction and how do I know when to make each? How do I make and use each? How much of an essential oil should I use for which purpose? How can I tell the quality of herbs teas and oils? How does aromatherapy work?We can answer questions like these and many many more. If we can answer your questions we will. If we don\'t know the answer I\'ll point you in the direction you need to go either towards a practitioner or towards a book. This event is being offered without charge in the interest of building a healthy community but if you\'d like to support my work and the shop donations are happily accepted. Look for a new topic and a new conversation in September!",Open Discussion: Herbs and Oils
4695962,225021050,24011787,Giant Eagle,Bridgeville, 3029 Washington Pike,-80.114914,40.353077,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,Hello Everyone I have joined Kelly Haywiser LMT and women's holistic lifestyle coach. Kelly's web site: http://www.holisticapproach4life.com/ I will be teaching Emotional Freedom Techniques for the energy of pain chronic fatigue and fibromyalgia on Tuesday September 29th from 6:30 to 8 pm at the Giant Eagle in South Fayette. Here are the details. EFT- Emotional Freedom Technique workshop with-Joan Kaylor MSEd LPC DCEP Giant Eagle 3029 Washington Pike Bridgeville PA (map) Please come to the Giant Eagle Meeting Room. Come in the front door turn left. go through door past the lottery area go up stairs and at top go right and double doors at the end of the hall way. Are you dealing with fibromyalgia chronic fatigue arthritis or other physical pain? Emotional Freedom Techniques (EFT) Donna Eden energy routine omega 3 fatty acids and essential oils can be helpful to release the energy of the pain. If pain has an emotional component EFT can release the trauma that created the fear or depression. Joan Kaylor MSEd LPC DCEP will teach energy healing techniques to assist you in your healing. Cost is $15.00 for this wonderful exciting technique. Space is limited. Please RSVP YES; if you will be attending. Payment is at the door directly with Joan - Cash only please. Joan Kaylor M.S.Ed. L.P.C. NCC DCEP Joan is owner and CEO of Joan Kaylor MSEd LPC Counseling and Consulting. She has been in private practice in Peters Township doing individual and family counseling since 1994. She earned her Master of Science in Education from Duquesne University Pittsburgh Pennsylvania in May 1994. She became a licensed professional counselor in February 2002. Joan was granted Diplomate status in Energy Psychology in 2011. Joan is founder and past president of the Obsessive Compulsive Foundation of Western Pennsylvania. She has served on the board of directors of the International Obsessive Compulsive Disorders Foundation the Obsessive Compulsive Foundation of Western Pennsylvania The Trichotillomania Learning Center and the Pennsylvania Counseling Association. She is a professional member of the International and Western Pennsylvania affiliate of the Obsessive Compulsive Disorders Foundation The Trichotillomania Learning Center The Pennsylvania Counseling Association and the Association of Comprehensive Energy Psychology. Joan teaches workshops on Emotional Freedom Techniques Chakra balancing and energy psychology across the country. Joan has been guest faculty at California University of Pennsylvania Carnegie Mellon University Duquesne University West Virginia University Chestnut Ridge Hospital for Addictions and the University of Pittsburgh School of Social Work. ,EFT- Emotional Freedom Technique workshop with Joan Kaylor - Rescheduled
4695962,225779515,24011787,Giant Eagle,Bridgeville, 3029 Washington Pike,-80.114914,40.353077,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,Are you still trying to identify your purpose in life? Are you floundering and feeling lost? Unbalanced? Missing the zest that you have always wanted? Whether it is in your career life relationships or health and wellness - What is your purpose? Do not let this meetup go by the wayside. This is a fast pace meetup meeting that will get you started on your path to identifying your purpose. This is for open discussion inspiration conversation and direction. This is the same as the one that was presented in the Holistic Women\'s Wellness in Beaver County on September 30th and i will be handing out a 15 question tip sheet on how to get started. Kelly will be facilitating this group meetup. See you there.,What is My Purpose in Life? Meetup
4695962,226029857,8986742,Holistic Approach 4 Life,Bridgeville, 850 Boyce Road Suite 10,-80.12561,40.328297,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,we will continue to peel back the onion and focus on our Life's Purpose exercises. Keep at the Questions and the Discussion topics that were brought up on Monday the 12th. Check out the Discussion board. Call Kelly at[masked] or email me at [masked] to schedule personal coaching time if you need support. Otherwise I'll see you on the 26th with more information and more discussion. NOTE: LOCATION CHANGE TO MY OFFICE Holistic Approach 4 Life 850 Boyce Road Suite 10 Bridgeville PA This is a FREE discussion. If you did not make the 12th event. Feel free to call me and we can discuss further and you can come to this event.,Continue your Life's Purpose Exercises and Manage Your Time
4695962,225927847,8986742,Holistic Approach 4 Life,Bridgeville, 850 Boyce Road Suite 10,-80.12561,40.328297,health-wellbeing,Massage Therapy; Reiki; Holistic Health; Energy Healing; Inspirational; Alternative Medicine; Natural Fertility; Women & Wellness; Holistic Wellness: Reiki Essential Oils; Holistic Lifestyle; Fertility; Holistic Health and Wellness; Menopause health; ,Have you always wanted to Learn a Healing technique that could make positive effects to your pain stress and anxiety? Are you looking to help family members friends pets with their stress and pain? Consider learning Reiki - Reiki Level 1 Class - Japanese Hands-On Energy Healing Non-Invasive Modality Learn What is Reiki History of Reiki Reiki Principles Science behind Reiki Chakra Energy Fields The Physical Body Hand Placements for Self and Hand placements for others and much much more. My Reiki Class runs about 10 - 12 hours long. We will begin on Saturday November 14th from 9:00 to 3:00 and Sunday November 15th from 9-3. You will receive alot of information through handouts binder a book and discussions plus time for hands on training for sitting and lying positions. This includes an attunement into the Reiki Energy as well as you taking home a Certificate of Completion. Snacks Refreshments and light lunch is provided. Wear comfortable clothing. Prepay with credit card or by check made out to Holistic Approach 4 Life. Once I receive payment of $150.00 + price of Book $15.00 = Total Cost of class is $165.00. I will send you a Pre-Attunement Guidelines to prepare yourself mentally emotionally and spiritually for this wonderful class. Requirements: Interest in living a holistic lifestyle Open mind to integrative healing Interest in learning I need 5 prepaid attendees to make this class a go. Please call me at[masked] or email me through www.holisticapproach4life.com or [masked] with any questions. Kelly is a Reiki Master Teacher who has been practicing Reiki for over 20 years and always includes in her training her intuition loving intention experiences and education from many other healing modalities; Quantum Touch Aromatherapy Massage Meditation Guided Imagery Qigong Nutrition...,Reiki Level 1 Class
4729692,224667977,24030662,Cestone's Pizzeria,Pittsburgh, 200 Virginia Ave,-80.009666,40.430691,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,In the Mt Wasington. There is street parking. It is a small place so if it rains and there is a large group we will move to another indoor venue on Mt Washington like The Bingham Shiloh or Red Beards.it will be posted if rain forces a move. Bob's cell will be emailed to all who sign up if it looks like rain Bob,Pizza & More 53!
4729692,225032090,11918682,From Italy,Springdale, 1115 Lincoln Avenue,-79.772186,40.543003,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,,Pizza & More 56!
4729692,225342727,718429,Starlite,Blawnox, Freeport Rd,-79.860798,40.494005,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,join us for the best Pierogies in Western Pa. Starlite and Moondogs have same owners and are next to each other. Located in the heart of Blawnoxwith on street parking or use the Moondogs lot,Pizza & More Special Addition: Big Pierogies!
4729692,225970829,24143888,Taglio Pizza,Pittsburgh, 123 S Highland Avenue,-79.924911,40.460789,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,New place in the heart of East Liberty.,Pizza & More 57!
4729692,224251695,743063,Church Brew Works,Pittsburgh, 3525 Liberty Ave,-79.964433,40.462031,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,Returning to the scene of our first event in September of 2012!,Pizza & More 52!
4729692,224668069,1385707,Village Tavern and Trattoria,Pittsburgh, 424 South Main St,-80.033824,40.441315,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,In the heart of the West End. Parking on street in nearby lot.,Pizza & More 54!
4729692,225031967,9664422,Mineo's Pizza House,Pittsburgh, 2128 Murray Avenue,-79.92318,40.432911,food-drink,Dining Out; Social Networking; Social; Italian Food; Italian Culture; Fun Times; Ethnic Food; Foodie; Pizza; Pizza Lovers; Socializing & Friendship; ,We are going to Mineos If raining will gather at Mineo and eat there. Bob. [masked] 1872. To cal or text if necessary,Pizza and More 55! Pizza in the Park
4903052,226258277,8695512,Grazie Restaurant & Event Center,Wexford, 100 Village Club Dr,-80.050583,40.633961,outdoors-adventure,Fishing; Anglers; Fly Fishing; Water Conservation; Fly Tying; Steelhead Fishing; Fly Casting; Trout Fishing; Stream Preservation; ,Little Juniata River From Sewer to Class A A story of revival for this excellent Central Pa. wild brown trout stream Presented by: Bill Anderson President of the Little Juniata River Association; fly fishing instructor/guide; Innovative fly tyer; National Finalist for the Field &amp; Stream Hero of Conservation award 2014; and Outdoor News Person of the Year for 2015. Bill lives in a solar log house in Sinking Valley near Tyrone located just five miles from the Little Juniata River. He has fished the Little J since moving to Central Pa. in 1978. Bill and his wife Carol Ann raised three children and are now enjoying their two English Springers and four grandkids. Since retiring in 2004: Bill and Carol opened a coffee shop in Tyrone Pa.; Bill and a partner started and ran a fly shop located on Spruce Creek; and Bill has served as the leader of the Little Juniata River Association a 501 c3 watershed conservation organization since 2005. In the winter months Bill writes teaches fly tying classes and is the Senior Dog Handler for the Hillendale Hunt Club. Bill has written articles on fly fishing and the Little Juniata River for regional magazines. Bill is the author of Trout Boomer and the Little j - The story of a fly fisher and his love for the Little Juniata River . His innovative fly pattern the CET (Crippled Emerger Transformer) was developed over several decades of observing and fishing the hatches on the little Juniata River. He has most recently contributed the chapter for the Little Juniata River in a newly released book titled 50 Best Places Fly Fishing the Northeast Stonefly Press. Bill may be contacted at [masked] www.troutboomer.com,Monday November 9 2015 - November Membership Meeting
4903052,225715731,24122800,Pine Creek Golf Center,Pittsburgh, 2379 Duncan Avenue,-79.971947,40.565361,outdoors-adventure,Fishing; Anglers; Fly Fishing; Water Conservation; Fly Tying; Steelhead Fishing; Fly Casting; Trout Fishing; Stream Preservation; ,Ladies Autumn Fishing Outing When: Saturday October 10 2015 7 AM Where: Meet at Pine Creek Golf Center 2379 Duncan Avenue Pittsburgh PA 15101 We will meet in the parking lot at 7 AM bagels and coffee provided by the chapter. The stream is Pine Creek Penns Woods West s home waters where we do a lot of stream improvement work. This event is for all levels of fishing experience. Please come prepared with your fishing license waders/boots and rods. Come out and meet old friends and make new ones. Please RSVP to Leah Eggers at [masked]. See you on the stream!,Autumn Women's Outing - Saturday October 10 2015
4903052,224849458,8695512,Grazie Restaurant & Event Center,Wexford, 100 Village Club Dr,-80.050583,40.633961,outdoors-adventure,Fishing; Anglers; Fly Fishing; Water Conservation; Fly Tying; Steelhead Fishing; Fly Casting; Trout Fishing; Stream Preservation; ,September 14th 2015 Greg Hoover Penn State Entomologist Greg Hoover is widely acknowledged as North America s most knowledgeable fly fishing entomologist. He has been tying flies and fly fishing for more than 50 years. Greg has conducted hundreds of seminars on the identification and imitation of trout stream insects and their relatives. He teaches the course titled Freshwater Entomology an undergraduate / graduate level course in the Department of Entomology at Penn State. We should point out that Greg also knows terrestrial insects too! He s taught entomology for 27 years at the Pennsylvania State University s main campus where for the past 18 years Greg has enjoyed his role as the faculty advisor to the Penn State Fly Fishing Club which has more than 100 student members. He was the recipient of the George Harvey Award for unselfishly promoting the sport of fly fishing through teaching of others. Greg was the 2012 Order of the Hat award recipient from the Fly Fisher s Club of Harrisburg an honor given to an individual for contributions to the conservation of natural resources and fly rod angling. During this presentation Mayflies: Their Identification Biology Behavior and Imitation for the Flyfisher Greg will discuss what a fly fisher/fly tyer needs to know about some important species of mayflies that emerge from trout streams. He'll discuss accurate identification of the immature and adult life stages of these key mayfly species. Greg will include discussions on their habitat requirements biology and behavior and importance as indicators of water quality. Having more than 50 years of experience at the fly tying vise Greg will also discuss how to tie some effective patterns for these mayfly species. During this lecture Greg will include some suggestions for fly fishing tactics with effective patterns designed to imitate various life stages of these important trout stream inhabitants. A period of informal questions and answers will occur during and follow the presentation. Greg's educational programs are designed to be informative for both the beginning fly fisher as well as for those with many years on the water. ,Monday September 14 2015 - September Membership Meeting
4994902,226700048,16800842,Christina\'s Restaurant,White Oak, 3017 Jacks Run Road,-79.792244,40.347141,career-business,Landlords; Cashflow; Real Estate Networking; Real Estate Investors; Real Estate Investing; Real Estate; Real Estate Investment Education; Allegheny County; Private Lending; Creative Financing Techniques; Rehabbing and Flipping Properties; ,"Hello there my fellow real estate investor! We are all set for our FREE November real estate investor Meetup! This month\'s get together is Thursday November 19th at Christina\'s in White Oak - 3017 Jacks Run Road - 6:30Pm. Our guest speaker is Doug Raible. Doug is an investor who has experience in wholesaling rehabbing and buy and holds. He is also involved in the financial planning field. Here\'s a message from Doug himself: ""We will be discussing the benefits of financial planning and how you can use certain financial strategies to compliment your real estate ventures. Whether you are an agent contractor business owner or landlord this is an important conversation to have. When you add debt through real estate (good debt) who in your family would inherit that responsibility if something happened to you? You pay a lot of taxes whether it\'s to the state feds sales tax or capital gains tax. Wouldn\'t you like to be invested in something that\'s tax free? As a business owner no one is matching contributions to an 401K or providing employee benefits so it becomes necessary for you to do that yourself. Let me help you find out how."" ""This is coming from a fellow real estate professional and business owner. I will be revealing my secrets on how I mix the real estate world and finance world to my advantage!"" Looking forward to seeing everyone again this month! As always remember to bring a guest or two and we\'ll leave plenty of time after the topic to network and mingle. Talk soon and until then Happy Investing! Jerry &amp; Pam - Organizers",Please RSVP if you plan to attend our FREE REI Meetup!
4994902,225038381,16800842,Christina\'s Restaurant,White Oak, 3017 Jacks Run Road,-79.792244,40.347141,career-business,Landlords; Cashflow; Real Estate Networking; Real Estate Investors; Real Estate Investing; Real Estate; Real Estate Investment Education; Allegheny County; Private Lending; Creative Financing Techniques; Rehabbing and Flipping Properties; ,Hey there! Hope you had a wonderful summer. We\'re getting set up for our free real estate investors September Meetup. It will be Thursday the 17th at Christina\'s in White Oak. More details to follow! Looking forward to seeing you again. Jerry &amp; Pam,Please RSVP if you plan to attend our FREE REI Meetup
4994902,225845303,16800842,Christina\'s Restaurant,White Oak, 3017 Jacks Run Road,-79.792244,40.347141,career-business,Landlords; Cashflow; Real Estate Networking; Real Estate Investors; Real Estate Investing; Real Estate; Real Estate Investment Education; Allegheny County; Private Lending; Creative Financing Techniques; Rehabbing and Flipping Properties; ,Hello fellow real estate investor! I just wanted to make a quick announcement that our FREE real estate investor meetup is all set for October. We will be getting together at Christina\'s in White Oak - 3017 Jacks Run Road - at 6:30Pm. The date is Thursday Oct 15th. Our special guest speaker this month will be William Hook of Hooked Up Properties. Part of the topic is Successfully Negotiating with Sellers. The other part of the topic... well... is a secret. You\'ll just have to stop by to get the goods. Looking forward to seeing you there! Jerry &amp; Pam - Organizers C (412)[masked],Please RSVP if you plan to attend our FREE REI Meetup!
5000722,223785168,21072182,Eat\'n Park,Pittsburgh, 245 East Waterfront Drive Homestead PA 15120,0,0,career-business,eBay Seller; Online Marketing; Selling on eBay Worldwide; Marketing eBay; Finding Wholesale Items to Sell on eBay; E-Commerce; eBay Marketing; How to Sell on eBay; eBay; Work at Home eBay Sellers; eCommerce Marketing; ,,Get ready for the holidays!
5000722,225625555,21072182,Eat\'n Park,Pittsburgh, 245 East Waterfront Drive Homestead PA 15120,0,0,career-business,eBay Seller; Online Marketing; Selling on eBay Worldwide; Marketing eBay; Finding Wholesale Items to Sell on eBay; E-Commerce; eBay Marketing; How to Sell on eBay; eBay; Work at Home eBay Sellers; eCommerce Marketing; ,"RSVP early to guarantee your seat we had 28 people at the last meeting and the room is only supposed to hold 25! This Meetup may have a party theme to it but you can be sure it will be informative as well. No gifts required just your ""PRESENTS"" is all we need.",Eat Drink and be Merry Happy Holidays! Wear your ugliest Christmas sweater!
5000722,223785191,21072182,Eat\'n Park,Pittsburgh, 245 East Waterfront Drive Homestead PA 15120,0,0,career-business,eBay Seller; Online Marketing; Selling on eBay Worldwide; Marketing eBay; Finding Wholesale Items to Sell on eBay; E-Commerce; eBay Marketing; How to Sell on eBay; eBay; Work at Home eBay Sellers; eCommerce Marketing; ,,Think about sourcing for the new year
5350012,226426915,967422,North Versailles Bowling Center,North Versailles, 356 Lincoln Highway,-79.818502,40.381905,socializing,Bowling; Nightlife; Sports and Recreation; Social; ,We now have over 100 members so let\'s have a great turnout and have some fun and meet new friends!! We have good reasonably priced bar food drinks and a very comfortable lounge Any questions or comments feel free to call me at the Bowling Center [masked]  Chris Oliver,...Let\'s do 3 games of bowling shoes & a beer or wine..only $9.00
5469382,226426708,23538792,Schwartz Living Market,Pittsburgh, 1317 East Carson Street,-79.984566,40.429134,education-learning,Singles; Intentional Communities; Self-Improvement; Nightlife; Spirituality; Fun Times; Sacred Sexuality; Alternative Medicine; Spiritual Growth; Human Sexuality; Dating and Relationships; Transformation; Successful Relationships; Self Exploration; Self-Empowerment; Spiritual Awakening; ,EXPECT THE UNEXPECTED!!! List of Activities Music &amp; Mingle (Bring Instruments) Drum Circle and a chance to connect with others Yoga &amp; Movement (Bring Yoga mats) Stretch out and move to get the energy flowing Authentic Relating Games Face fears and become vulnerable with these effective connection games Workshop on Cultivating Miracles Hear about ways to cultivate miracles in your life as well as epic stories and lessons learned from hitchhiking the US Premier Video from our Hitchhiking Journey Be the first to watch the brand new Organic Osmosis video a culmination of the best moments from our journies Healing - Reiki Sound Healing Massage Circle (Bring pillows and blankets) Receive healing and get a chance to heal others FREE Snacks &amp; Reiki Blessed Water We will provide organic snacks and hydrating water Dancing! Let go and dance like nobody is watching! - Miracles are not always random or coincidental they can be cultivated through conscious creation and faith in the great mystery of spirit. We will be explaining how to use our inherent magical abilities to create miracles in our lives. - Healthy Food and Juices will be availabe from Schwartz Living Market until 8:30 pm We will provide FREE HEALTHY SNACKS afterwards Admission -&gt; Sliding Scale Donation $5 - $10 (Portion of fee will go to Schwartz) We are not trying to make money off this event. Most of the money will pay for the food we will be buying. We really want everyone to attend no matter what your financial situation so we may all raise our vibrations connect with each other and co-create miracles together!!! Additional donations for the beautiful Schwartz Living Market are also welcome :) - Come with an open mind and leave remembering the magic of cultivating miracles in your life!,Cultivating Miracles on 11/11 with Jenna and Parker~ <3
5628352,220759250,743063,Church Brew Works,Pittsburgh, 3525 Liberty Ave,-79.964433,40.462031,tech,White Hat Hacking; Web Security; Network Security; Pittsburgh area; Hacking; Digital Forensics; Information Security; Makerspaces; Cloud Security; Computer Security; Computer Forensics; ,Not your typical networking event. Relax have a couple of drinks and talk security. ,October Informal
5628352,220722006,1554285,102 Benedum Hall (Pitt Campus),Pittsburgh, O'Hara St,-79.958138,40.44442,tech,White Hat Hacking; Web Security; Network Security; Pittsburgh area; Hacking; Digital Forensics; Information Security; Makerspaces; Cloud Security; Computer Security; Computer Forensics; ,We will be doing some hands on password cracking. 1. You should bring a computer - this is a hands on lab! I have provided software and walk-throughs for Windows Mac and Linux machines (Be sure to read the README.md files - they look best via the web). 2. If you can clone a branch of my github repo prior to the event you will have a huge head start. See instructions under Appendix A. Beware that this branch is being modified frequently and I will send an email to all RSVP'd members when it is ready for prime time. 3. If you cannot clone my github repo prior to the event don't worry! I will have USB flash drives with all of the information to pass around at the event. 4. If you plan to compete in the competition please check out the competition folder. The password dumps for this will be pushed out live at the beginning of the event. Feel free to click around on the branch and let me know of anything broken. It has undergone a fair amount of remodeling over time and I'm sure there is more than one typo and broken link laying around. Be careful to stay on the branch as I have not yet merged the branch into master and you will encounter unexpected problems. Appendix A - How to clone a github branch1. Install git (instructions). 2. Run the following command in the directory where you'd like the lab materials (This works on Mac Windows (via the Git Shell) and Linux): mkdir SCIS_Password_Lab ; cd SCIS_Password_Lab ; git clone -b Password-Cracking_[masked] single-branch https://github.com/JonZeolla/Presentation_Materials ; cd Presentation_Materials 3. Profit! ,September Lab - Password Cracking
5864062,223424913,7693062,Dove of Light Healing Ministry,Belle Vernon, 434 Matty Drive,-79.794983,40.154251,new-age-spirituality,Spirituality; Energy Healing; Sound Healing; Alternative Medicine; Chakras; Chakra Clearing; Crystal Bowls; Sound Therapy & Healing; Shamanic Healing; Sound Vibrational Healing; New Age Spirituality; Sacred Ceremony and Ritual; Spiritual Evolution Support Group; Sound Healing with Crystal Bowls; Music and Sound Healing; HEALING WITH SACRED SOUNDS; ,Together we will create a sacred space in which healing can occur and flow into our Mother Earth. Through the transformational energy of the fire ceremony and sacred sounds from the crystal singing bowls we expand our consciousness and raise our awareness to our true oneness in Love. ,Sacred sound meditation and fire ceremony
5864062,225091118,7693062,Dove of Light Healing Ministry,Belle Vernon, 434 Matty Drive,-79.794983,40.154251,new-age-spirituality,Spirituality; Energy Healing; Sound Healing; Alternative Medicine; Chakras; Chakra Clearing; Crystal Bowls; Sound Therapy & Healing; Shamanic Healing; Sound Vibrational Healing; New Age Spirituality; Sacred Ceremony and Ritual; Spiritual Evolution Support Group; Sound Healing with Crystal Bowls; Music and Sound Healing; HEALING WITH SACRED SOUNDS; ,You are welcome to join me at Dove of Light Sanctuary on Saturday Sept 19 at 1:00 as we join together to create a sacred space where healing can occur. Not only do we experience the healing energies within our own hearts mind and being but we participate in sending healing into our Mother Earth and the Universe. As we do so the energy of Love and Light flows where it is needed and assists in the healing of the collective whole. We will experience a transformational fire ceremony outside at the medicine wheel (weather permitting) an uplifting sound healing meditation and the peace and harmony that comes from joining together in this sacred space. ,Sacred Sound Meditation and Fire Ceremony
5956542,225263445,813884,Getaway Cafe,Pittsburgh, 3049 Sussex Ave,-80.015935,40.384331,career-business,Nursing; Health Professionals; REGISTERED NURSE; Support; Healthcare Professionals; Nursing Student; Nurses; Health Care Professionals; Networking for Nurses; ,Join us for our next Meetup with students new and experienced nurses. We LOVE to create nurturing supportive and collegial relationships! Please invite your friends to sign up too. Cheers! Renee,Let's Meet!
5956542,224240843,813884,Getaway Cafe,Pittsburgh, 3049 Sussex Ave,-80.015935,40.384331,career-business,Nursing; Health Professionals; REGISTERED NURSE; Support; Healthcare Professionals; Nursing Student; Nurses; Health Care Professionals; Networking for Nurses; ,Let's get together and talk about developing our professional skills. We will explore the key characteristics of successful nurses. You won't want to miss this meeting! Hope to see you there. Please share with your colleagues. Cheers Renee,We should get together!
6009942,224481224,1298604,West View VFW,West View , 386 Perry Highway,-80.030284,40.517697,dancing,Singles; New In Town; Nightlife; Social Networking; Social; Fun Times; Speed Dating; Newly Divorced; Dancing; Single Professionals; Dance Lessons; Dating and Relationships; ," On Saturday September 5th the Saturday Singles Dance will present a ""Black and Gold Pirates/Steelers Party"" at the West View VFW! Cheer on our Pirates for their play-off run and kick-off the Steelers\' Season by wearing your Black and Gold to be eligible to win exciting Team Prizes Giveaways and the Grand Prize: FREE GAME TICKETS! Come cheer on our hometown teams and socialize with your Meet-Up Group members along with the many others who will be attending this popular event! A Free dance lesson will be taught at 7:30 p.m. followed by the dance and pep rally from 8:00 p.m. to midnight with music by DJ George! Admission is $8 and includes Free snacks as always. Our ""Black and Gold Parties"" always draw high-energy crowds with a lot of hometown team spirit! Come join the Saturday Singles at this unique pep rally! For more information call[masked] e-mail [masked] or visit www.dancetonight.weebly.com.",BLACK & GOLD PIRATES/STEELERS PARTY WITH TEAM PRIZES GIVEAWAYS & GAME TICKETS!!
