467, Salsa I (Beginner) Lessons,40.465469,-79.944786,Garfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
468, Bachata 1 & 2 Lessons,40.465469,-79.944786,Garfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
469, Bachata 1 & 2 Lessons,40.465469,-79.944786,Garfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
470, Bachata 1 & 2 Lessons,40.465469,-79.944786,Garfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
471, Bachata 1 & 2 Lessons,40.465469,-79.944786,Garfield,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
472, Happy Hour and Pizza at Tapped,40.305054,-79.576874,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Hempfield township,Westmoreland County
473, August Book Club: Garden Spells by Sarah Addison Allen,40.303875,-79.544754,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Greensburg city,Westmoreland County
474, Drinks and Dinner on Patio at JCORKS,40.302612,-79.543488,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Greensburg city,Westmoreland County
475, SummerSounds - The Stickers (Country),40.308043,-79.541516,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Greensburg city,Westmoreland County
476, Inside Tour of Fallingwater & Leisure Walk of Grounds,0,0,0,0,0,0,0
477, Seven Springs Wine Festival,40.0258474,-79.2988603,,"Somerset, PA","Johnstown-Somerset, PA",Seven Springs borough,Somerset County
478, Paper Towns by John Green  SOUTH HILLS,40.277706,-80.162399,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cecil township,Washington County
479, North Hills book club - Mrs. Lincoln's Dressmaker by Jennifer Chiaverini,40.633598,-80.05677,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
480, Robinson Meetup - The Wedding Dress - Rachel Hauck,40.448326,-80.16129,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
481, Shadyside Meeting - To Kill A Mockingbird by Harper Lee,40.459939,-79.930554,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
482, MoonSewickley Meetup: And When She Was Good by Laura Lippman,40.520031,-80.21772,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
483, Squirrel Hill Writers' Group,0,0,0,0,0,0,0
484, Squirrel Hill Writers' Group,0,0,0,0,0,0,0
485, Squirrel Hill Writers' Group,0,0,0,0,0,0,0
486, Squirrel Hill Writers' Group,0,0,0,0,0,0,0
487, Squirrel Hill Writers' Group,0,0,0,0,0,0,0
488, Get your ideas or business UNSTUCK!,40.462173,-79.923538,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
489, Get your ideas or business UNSTUCK!,40.462173,-79.923538,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
490, Get your ideas or business UNSTUCK!,40.462173,-79.923538,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
491, Get your ideas or business UNSTUCK!,40.462173,-79.923538,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
492, Get your ideas or business UNSTUCK!,40.462173,-79.923538,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
493, Friday Night Under The Lights!,40.256481,-80.150963,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Strabane township,Washington County
494, Friday Night under the Lights!,40.256481,-80.150963,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Strabane township,Washington County
495, Sunday gaming,40.502056,-80.221909,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
496, Sunday gaming,40.502056,-80.221909,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
497, Saturday gaming,40.30378,-80.09745,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Peters township,Washington County
498, Spanish Conversation Practice at Squirrel Hill Library,40.438137,-79.922536,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
499, Spanish Conversation Practice at Squirrel Hill Library,40.438137,-79.922536,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
500," Spanish Conversation Practice at ""El Milagro""",40.411114,-80.024765,Beechview,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
501, Spanish Conversation Practice at Panera,0,0,0,0,0,0,0
502, LACU Picnic 2015,40.434605,-79.932846,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
503, Special Friday Night Workout at Schenley Park - 8212015,40.434441,-79.949791,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
504, Workout at Schenley Park - 842015,40.434441,-79.949791,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
505, Workout at Schenley Park - 8182015,40.434441,-79.949791,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
506, Workout at Schenley Park - 8252015,40.434441,-79.949791,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
507, Workout at Schenley Park - 8112015,40.434441,-79.949791,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
508, Sinister 2 and food,40.356181,-80.110056,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Bridgeville borough,Allegheny County
509, Chiller Films Presents: The Boy and pizza,40.39618,-80.035239,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Dormont borough,Allegheny County
510, The Gift and food,40.438984,-80.146538,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
511, Mission: Impossible Rogue Nation at the Drive-in,40.451304,-80.137285,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
512, Cop Car and pizza,40.39618,-80.035239,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Dormont borough,Allegheny County
513, Shut Up & Write! (Shadyside),40.451221,-79.932755,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
514, Shut Up & Write! (Shadyside),40.451221,-79.932755,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
515, Shut Up & Write! (Shadyside),40.451221,-79.932755,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
516, Pug Park Day at Heritage Park in Monroeville,40.416378,-79.740486,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
517, Pug Play Date at North Park ,40.601164,-80.003149,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
518, Bark in the Park @ Bernard Dog Run in Lawrenceville,40.471539,-79.967049,Lower Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
519, Pug Play at White Oak Dog PARK,40.356025,-79.820946,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",White Oak borough,Allegheny County
520," Sunday Night Movie(only); ""Holmes"" at Manor Theater",40.437173,-79.922964,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
521," Wednesday Night DinnerMovie; ""Phoenix"" at the Manor Theater",40.433144,-79.923035,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
522, Sat afternoon Movie - No Escape - Pgh Mills ; Dinner Emilia's Garden Cheswick,40.573616,-79.7965,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Frazer township,Allegheny County
523, Saturday Movie and Dinner Mission: Impossible Rogue Nation at Waterworks,40.489956,-79.89337,Lincoln-Lemington-Belmar,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
524, BYOB: Long Distance Dedications,40.434963,-79.922806,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
525, Replay by Ken Grimwood,40.451477,-79.934036,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
526, We Tell Ourselves Stories in Order to Live: Collected Essays of Joan Didion,40.437581,-79.922972,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
527, Geeksdanz Presents: Finding Margo Losing Gus,40.429394,-79.755966,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
528, Trivia in MonroevillePlum- Monday Night!,0,0,0,0,0,0,0
529, RESTAURANT WEEK!! MCCORMICK & SCHMICK'S SEAFOOD,40.428139,-79.966484,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
530, Trivia in MonroevillePlum- Monday Night!,0,0,0,0,0,0,0
531, PLUM RESTAURANT- SHADYSIDE,40.459621,-79.925606,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
532, Dungeons & Dragons Next HoTDQ & Home Brew,40.426743,-80.010666,Mount Washington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
533, Dungeons & Dragons Next HoTDQ & Home Brew,40.426743,-80.010666,Mount Washington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
534, Dungeons & Dragons Next HoTDQ & Home Brew,40.426743,-80.010666,Mount Washington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
535, Dungeons & Dragons Next  Home Brew - UPDATED,40.426743,-80.010666,Mount Washington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
536, bavarder en francais!,40.433531,-79.923204,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
537, bavarder en francais!,40.433531,-79.923204,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
538, bavarder en francais!,40.433531,-79.923204,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
539, bavarder en francais!,40.433531,-79.923204,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
540, Group Ride & VIP Breakfast Event,40.458889,-79.917595,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
541, Join us for a FREE Bike Maintenance & Commuting Tips Clinic,40.458889,-79.917595,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
542, Join us for a Free Maintenance Clinic August 27th,40.458889,-79.917595,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
543, Join us for an Intermediate Group Ride,40.458889,-79.917595,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
544, LAST Jam on Walnut for the Summer! ENJOY SUMMER! 2 BANDS! Dancing Queen!,40.451439,-79.932976,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
545, Happy Hour at the Cabana Bar.Wexford! One does not live off of networking alone!,40.626677,-80.054848,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
546, Webinar:  Perk Based Crowdfunding for Startups,0,0,0,0,0,0,0
547, The Pittsburgh Entrepreneur Meetup Group Monthly Meetup,40.441185,-79.957092,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
548, Coffee Loves Music,40.451375,-79.932852,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
549, Coffee Loves Music,40.451375,-79.932852,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
550, Coffeehouse of the Month,40.425941,-79.966716,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
551, Bach Beethoven & Brunch: Klezlectic,40.452885,-79.920715,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
552, HebrewBible study with fellowship afterwards,40.434151,-79.923019,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
553, Let's go to the Zoo!,40.483517,-79.920532,Highland Park,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
554, HebrewBible study with fellowship afterwards,40.434151,-79.923019,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
555, Evening Sightseeing Cruise,40.434921,-80.007401,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
556, Let's practice Arabic!,40.445651,-79.949497,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
557, Let's practice Arabic!,40.44156,-79.956929,Central Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
558, Let's practice Arabic!,40.445651,-79.949497,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
559, Let's practice Arabic!,40.426212,-79.965431,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
560," Happy Hour at ""Tilted Kilt"" North Shore on the Outdoor Patio!",40.445938,-80.010818,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
561, BIG HAPPY HOUR at Cabana Beach Bar! (Wexford) DJ & Dancing Free Buffet NO COVER,40.633237,-80.052842,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pine township,Allegheny County
562, Free Comedy Night at Station Square! Tues Aug 4th 8pm-10:30pm!,40.433949,-80.005486,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
563, LAST Jam on Walnut for the Summer! Multi-block party! 2 BANDS! Dancing Queen!,40.451439,-79.932976,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
564, The Bobcat Players,40.697281,-80.317322,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brighton township,Beaver County
565, Kayak at North Park and Lunch,40.604774,-80.00731,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
566, View meteor showers at North Park,40.609348,-80.015388,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
567, FREE JAZZ FESTIVAL!,40.420403,-79.76342,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
568, Mah Jong in Shadyside! (Note:  No beginner class tonight!),40.456543,-79.915108,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
569, Mah Jong in Shadyside! (Note:  No beginner class tonight!),40.456543,-79.915108,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
570, Mah Jong in Shadyside! (Note:  No beginner class tonight!),40.456543,-79.915108,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
571, Mah Jong in Shadyside! (Note:  No beginner class tonight!),40.456543,-79.915108,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
572, 21+ Night at the Carnegie Science Center!,40.452234,-80.00345,Allegheny Center,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
573, Steel Cactus (Shadyside) on a Saturday!,40.45129,-79.933571,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
574, Sunday Picnic at Schenley Park!,40.43198,-79.942162,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
575, Bowling at Arsenal Lanes,40.47121,-79.959724,Central Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
576, Dinner and Drinks at Rivertowne Pour House,40.446445,-79.764221,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
577, Just Ducky Tour - Station Square,40.433167,-80.004066,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
578, Lindy hop lesson and dance,40.454208,-80.001198,East Allegheny,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
579, Lindy hop lesson and dance,40.454208,-80.001198,East Allegheny,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
580, Lindy hop lesson and Dance,40.454208,-80.001198,East Allegheny,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
581, Young Living Convention Highlights,40.441742,-80.151283,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
582, Back to School Keeping the Family Healthy,40.441742,-80.151283,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
583, Raindrop Introduction and Demonstration,40.441742,-80.151283,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
584, Brunch!,40.428951,-79.985947,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
585, Wine and small plates!,40.482456,-79.951508,Upper Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
586, CoffeeBrunchconversation! ,40.432049,-79.893333,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Edgewood borough,Allegheny County
587, Pizza & More 52!,40.462031,-79.964433,Lower Lawrenceville,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
588, Pizza & More 54!,40.441315,-80.033824,West End,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
589, Pizza & More 53!,40.430691,-80.009666,Mount Washington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
590, Tennis,40.491043,-80.18604,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
591, Moon Park Tennis,40.491043,-80.18604,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
592, Let's play tennis,40.491043,-80.18604,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
593, KnittingCrocheting @ Oakmont Panera,40.520973,-79.841774,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Oakmont borough,Allegheny County
594, Trivia Night,40.515743,-79.842987,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Oakmont borough,Allegheny County
595, Dinner @ 'What's Cookin at Casey's?',40.519798,-79.842506,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Oakmont borough,Allegheny County
596, Bible Study,40.377327,-79.967606,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brentwood borough,Allegheny County
597, Bible Study,40.377327,-79.967606,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brentwood borough,Allegheny County
598, Bible Study,40.377327,-79.967606,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Brentwood borough,Allegheny County
599, GirlDevelopItDevOps Days Co-event!,40.442894,-79.953224,North Oakland,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
600, Joint meet up with the Pittsburgh .Net group - Dynamic Business Rule Validation,40.448093,-80.003136,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
601, Arduino Workshop,40.46228,-79.923996,East Liberty,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
602, Shadyside Stammtisch,40.450001,-79.93,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
603, Shadyside Stammtisch,40.45672,-79.929955,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
604, August 23- German Picnic,40.333846,-80.128343,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",South Fayette township,Allegheny County
605, Corks & Kegs Festival with Music at the Meadows,40.220531,-80.202484,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Strabane township,Washington County
606, Lets See a Play,40.269016,-80.133003,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",North Strabane township,Washington County
607, SOUTH HILLS D & M BOOK CLUB - AUGUST,40.357605,-80.050346,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Mount Lebanon township,Allegheny County
608, Breastfeeding Moms Network,40.543304,-80.177643,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Sewickley borough,Allegheny County
609, Storkbites Meeting,40.513222,-80.220627,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
610, Storkbites Meeting,40.513222,-80.220627,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
611, Salsa Dance classes @ Youtopia Studio: Beginner & Mixed level Cuban style salsa!,40.435703,-79.922905,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
612, Salsa Dance classes @ Youtopia Studio: Beginner & Mixed level Cuban style salsa!,40.435703,-79.922905,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
613, Salsa Dance classes @ Youtopia Studio: Beginner & Mixed level Cuban style salsa!,40.435703,-79.922905,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
614, Name that Show (or Movie)!  Stump the crowd and win a small pizza!,40.435764,-79.922844,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
615, BYOGuitar or not!  Join us for learning sharing and enjoying the music!,40.435764,-79.922844,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
616, Open Mic Night,40.435764,-79.922844,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
617, Vastu: Secrets for a Successful Life,40.505508,-79.843361,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Verona borough,Allegheny County
618, Meditation for Health and Happiness,40.438122,-79.922546,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
619, Meditation for Health and Happiness,40.438122,-79.922546,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
620, All Things Gaming Smoup,0,0,0,0,0,0,0
621, CHANGE IN VENUE: August Assembly at Mullin's Diner,40.452461,-79.99366,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
622,  Sunday Assembly PGH 'Revamped & Rebooted' Meeting!,40.407738,-79.918668,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",West Homestead borough,Allegheny County
623, Urban Kayaking on the Allegheny,40.47515,-79.969124,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Millvale borough,Allegheny County
624, Full Moon Paddle on North Park Lake,40.597488,-79.997032,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",McCandless township,Allegheny County
625, Wolf (Full) Moon Paddle 16-17 mi down Kiskiminetas & Allegheny R.,40.563766,-79.559685,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Kiskiminetas township,Armstrong County
626, Co-working at Generoasta Coffee Shop,40.655525,-80.091721,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Marshall township,Allegheny County
627, Coworking @ Panera Cranberry Twp.,40.684382,-80.101275,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
