INDEX,Venue ID,Cluster ID,Event Lon,Event Lat,Tags,,
1064,24013847,0,-79.932755,40.451221,park,august,free
1065,24009040,0,-79.606262,40.626801,us,event,community
1066,24057893,0,-79.94187,40.44112,data,learn,talk
1067,24207859,0,-79.962555,40.442013,data,learn,talk
1068,695692,0,-79.763003,40.420027,data,learn,talk
1069,925227,0,-79.7652,40.438831,data,learn,talk
1070,12708072,0,-79.772339,40.437241,data,learn,talk
1071,24037243,0,-80.327858,40.543999,lesson,energy,healing
1072,19653902,0,-80.152222,40.299229,park,outdoor,mall
1073,8768792,0,-79.768684,40.210709,please,may,come
1074,24044336,4,-80.050323,40.355804,happy,pm,hour
1075,24042391,0,0,0,dance,salsa,lesson
1076,23652067,0,-79.957649,40.477592,well,come,us
1077,23767889,0,-80.178238,40.446812,lesson,energy,healing
1078,766103,5,-79.946985,40.437485,class,free,pm
1079,23622534,1,-79.94255,40.45064,church,st,mass
1080,24053881,0,-80.079445,40.583988,us,event,community
1081,24053562,6,-80.011505,40.45476,music,jazz,concert
1082,24055311,0,-79.997467,40.438339,amp,tour,cruise
1083,1205252,0,-79.954979,40.44225,university,pm,center
1084,24073267,0,-79.913841,40.411831,club,gear,course
1085,24072751,0,-79.885231,40.432266,event,players,play
1086,17263282,0,-79.92337,40.43909,us,event,community
1087,24072768,0,-79.912811,40.412395,club,gear,course
1088,24086474,0,-80.086784,40.407387,film,life,world
1089,24088725,0,-79.950111,40.449532,lesson,energy,healing
1090,24104116,0,-79.916618,40.40715,well,come,us
1091,3473162,7,-79.997208,40.443962,data,learn,talk
1092,23947017,7,-79.954216,40.575348,lesson,energy,healing
1093,24158187,0,-79.917793,40.40176,dance,salsa,lesson
1094,674826,0,-79.95517,40.46565,well,come,us
1095,24178223,0,-79.994102,40.421631,data,learn,talk
1096,24147086,0,-80.023682,40.539188,church,st,mass
1097,370414,0,-79.92284,40.43475,church,st,mass
1098,15995962,0,-79.995888,40.440624,pm,parking,meet
1099,24171907,0,-80.03386,40.454132,park,outdoor,mall
1100,24191241,3,-80.018646,40.392372,data,learn,talk
1101,24185931,0,-79.916458,40.45713,church,st,mass
1102,1555249,7,-79.966255,40.56625,please,also,tickets
1103,23910433,0,-80.005249,40.434055,class,free,pm
1104,722961,7,-80.015787,40.446835,event,food,amp
